BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
47,"Zimbabwe",1975,"MF",25,999,35.69,54.20,16.16,7.31,3.86,2.80,1.77,2.89,2.26,0.54,0.09,1986,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1980,"MF",25,999,31.20,56.38,17.72,9.15,4.69,3.27,2.06,3.24,2.47,0.66,0.11,2295,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1985,"MF",25,999,25.81,54.74,19.16,15.21,8.39,4.24,2.80,3.99,2.82,1.03,0.14,2862,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1990,"MF",25,999,22.37,53.55,20.18,19.40,11.85,4.90,3.25,4.53,3.06,1.31,0.16,3549,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",1995,"MF",25,999,15.89,47.28,22.44,33.54,15.54,3.29,2.19,5.54,3.58,1.85,0.11,4053,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",2000,"MF",25,999,13.16,40.74,19.13,44.41,8.80,1.54,1.03,5.89,3.79,2.04,0.05,4334,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",2005,"MF",25,999,9.70,38.32,21.34,50.68,10.35,1.30,0.86,6.75,4.50,2.21,0.04,4524,"ZWE","Sub-Saharan Africa"
47,"Zimbabwe",2010,"MF",25,999,8.51,36.14,21.92,54.26,9.33,1.08,0.71,7.25,5.00,2.22,0.04,4940,"ZWE","Sub-Saharan Africa"
49,"Barbados",1950,"MF",25,999,1.81,84.64,21.77,12.84,2.91,0.71,0.48,4.54,4.01,0.52,0.02,104,"BRB","Latin America and the Caribbean"
49,"Barbados",1955,"MF",25,999,1.60,83.81,25.18,13.73,3.17,0.85,0.57,4.73,4.14,0.56,0.03,108,"BRB","Latin America and the Caribbean"
49,"Barbados",1960,"MF",25,999,1.40,83.00,28.68,14.60,3.65,1.00,0.67,4.93,4.29,0.61,0.03,108,"BRB","Latin America and the Caribbean"
49,"Barbados",1965,"MF",25,999,1.24,62.02,21.25,35.62,9.20,1.11,0.74,6.15,4.70,1.41,0.04,105,"BRB","Latin America and the Caribbean"
49,"Barbados",1970,"MF",25,999,1.10,33.60,12.19,64.10,16.69,1.20,0.79,7.83,5.29,2.50,0.04,103,"BRB","Latin America and the Caribbean"
49,"Barbados",1975,"MF",25,999,0.95,47.56,17.26,49.41,13.30,2.07,1.33,7.11,5.03,2.01,0.07,117,"BRB","Latin America and the Caribbean"
49,"Barbados",1980,"MF",25,999,0.85,63.60,23.55,32.23,8.75,3.35,2.13,6.29,4.75,1.43,0.11,121,"BRB","Latin America and the Caribbean"
49,"Barbados",1985,"MF",25,999,0.66,45.83,18.28,49.78,12.60,3.73,2.48,7.35,5.13,2.09,0.12,131,"BRB","Latin America and the Caribbean"
49,"Barbados",1990,"MF",25,999,0.77,32.95,13.11,62.65,16.66,3.63,2.43,8.08,5.36,2.60,0.12,146,"BRB","Latin America and the Caribbean"
49,"Barbados",1995,"MF",25,999,0.36,22.40,9.27,74.49,21.00,2.75,1.85,8.71,5.58,3.03,0.09,155,"BRB","Latin America and the Caribbean"
49,"Barbados",2000,"MF",25,999,0.01,21.85,8.26,76.92,23.11,1.06,0.72,8.68,5.58,3.06,0.04,169,"BRB","Latin America and the Caribbean"
49,"Barbados",2005,"MF",25,999,0.02,13.40,6.41,85.48,24.38,1.10,0.75,9.19,5.79,3.36,0.04,176,"BRB","Latin America and the Caribbean"
49,"Barbados",2010,"MF",25,999,0.02,11.31,4.88,86.53,23.94,2.14,1.38,9.32,5.81,3.44,0.07,187,"BRB","Latin America and the Caribbean"
50,"Canada",1950,"MF",25,999,2.40,52.60,25.18,36.10,15.87,8.80,5.01,7.39,5.03,2.09,0.28,7472,"CAN","Advanced Economies"
50,"Canada",1955,"MF",25,999,2.02,49.95,24.80,36.97,16.63,11.06,6.40,7.75,5.12,2.27,0.35,8420,"CAN","Advanced Economies"
50,"Canada",1960,"MF",25,999,1.70,47.20,24.12,37.90,17.50,13.10,7.72,8.06,5.20,2.45,0.42,9294,"CAN","Advanced Economies"
50,"Canada",1965,"MF",25,999,1.59,42.82,22.46,41.69,16.30,13.93,8.29,8.32,5.30,2.58,0.44,9956,"CAN","Advanced Economies"
50,"Canada",1970,"MF",25,999,1.40,38.40,20.00,44.30,16.87,15.90,9.58,8.66,5.36,2.79,0.51,11130,"CAN","Advanced Economies"
50,"Canada",1975,"MF",25,999,1.80,30.70,12.20,47.16,18.37,20.34,12.62,9.18,5.34,3.19,0.66,12547,"CAN","Advanced Economies"
50,"Canada",1980,"MF",25,999,2.00,23.70,9.50,49.40,19.78,24.90,15.68,9.84,5.45,3.57,0.81,14099,"CAN","Advanced Economies"
50,"Canada",1985,"MF",25,999,1.21,19.93,7.84,59.52,24.80,19.33,9.40,9.83,5.56,3.69,0.57,15822,"CAN","Advanced Economies"
50,"Canada",1990,"MF",25,999,0.99,15.65,6.04,61.99,27.71,21.38,11.17,10.28,5.65,3.97,0.65,17906,"CAN","Advanced Economies"
50,"Canada",1995,"MF",25,999,1.02,12.96,5.35,61.99,29.37,24.03,13.05,10.63,5.71,4.18,0.74,19341,"CAN","Advanced Economies"
50,"Canada",2000,"MF",25,999,1.00,10.64,3.98,61.43,30.98,26.93,15.56,10.98,5.74,4.39,0.85,20702,"CAN","Advanced Economies"
50,"Canada",2005,"MF",25,999,0.68,7.20,2.99,48.08,30.42,44.05,25.42,12.22,5.83,5.00,1.39,22247,"CAN","Advanced Economies"
50,"Canada",2010,"MF",25,999,0.58,5.50,2.37,46.25,31.00,47.67,27.72,12.56,5.87,5.18,1.51,23793,"CAN","Advanced Economies"
51,"Costa Rica",1950,"MF",25,999,21.20,70.80,17.20,6.20,2.41,1.80,1.56,3.51,3.12,0.32,0.07,428,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1955,"MF",25,999,21.46,70.24,18.01,6.36,2.44,1.94,1.67,3.55,3.15,0.34,0.07,471,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1960,"MF",25,999,20.69,70.07,18.93,6.87,2.64,2.37,2.03,3.69,3.22,0.38,0.09,522,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1965,"MF",25,999,20.60,68.70,19.60,7.60,2.93,3.10,2.64,3.85,3.29,0.44,0.11,585,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1970,"MF",25,999,20.60,68.70,12.10,7.60,2.90,3.10,2.59,3.62,3.07,0.44,0.11,659,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1975,"MF",25,999,16.10,66.90,17.80,11.20,4.90,5.80,4.63,4.49,3.56,0.72,0.21,763,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1980,"MF",25,999,13.84,65.26,31.91,14.01,6.29,6.89,5.76,5.31,4.17,0.89,0.25,926,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1985,"MF",25,999,10.65,62.19,34.24,17.82,8.36,9.34,8.03,6.04,4.52,1.17,0.35,1139,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1990,"MF",25,999,8.50,58.03,36.45,22.06,10.89,11.41,10.08,6.72,4.84,1.45,0.43,1388,"CRI","Latin America and the Caribbean"
51,"Costa Rica",1995,"MF",25,999,7.21,54.76,36.14,24.86,12.80,13.17,11.98,7.17,5.01,1.66,0.50,1651,"CRI","Latin America and the Caribbean"
51,"Costa Rica",2000,"MF",25,999,6.72,51.52,33.85,27.21,14.36,14.55,13.58,7.46,5.07,1.83,0.56,1928,"CRI","Latin America and the Caribbean"
51,"Costa Rica",2005,"MF",25,999,5.10,47.22,29.83,30.09,15.87,17.59,16.40,7.95,5.17,2.10,0.68,2243,"CRI","Latin America and the Caribbean"
51,"Costa Rica",2010,"MF",25,999,5.48,52.12,34.61,23.56,16.13,18.84,17.54,7.84,5.15,1.97,0.73,2580,"CRI","Latin America and the Caribbean"
53,"Dominican Rep.",1950,"MF",25,999,43.43,53.13,13.75,2.65,0.52,0.79,0.40,2.40,2.21,0.16,0.02,823,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1955,"MF",25,999,43.41,53.11,13.79,2.68,0.53,0.79,0.40,2.41,2.22,0.17,0.02,962,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1960,"MF",25,999,43.40,53.10,13.80,2.70,0.54,0.80,0.40,2.41,2.22,0.17,0.02,1136,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1965,"MF",25,999,41.32,50.69,7.29,6.75,1.38,1.23,0.43,2.62,2.22,0.37,0.03,1330,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1970,"MF",25,999,40.10,45.90,4.30,12.10,2.50,1.90,0.57,3.04,2.35,0.65,0.05,1555,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1975,"MF",25,999,35.04,48.55,6.26,14.18,3.15,2.22,0.64,3.45,2.63,0.76,0.06,1812,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1980,"MF",25,999,29.98,49.96,7.85,16.73,3.88,3.32,0.96,3.97,2.94,0.95,0.09,2054,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1985,"MF",25,999,27.33,47.86,8.94,19.84,5.21,4.97,1.32,4.51,3.19,1.20,0.13,2531,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1990,"MF",25,999,23.67,46.34,9.84,22.81,6.35,7.18,1.98,5.14,3.49,1.47,0.18,3004,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",1995,"MF",25,999,20.72,44.24,10.76,24.88,8.06,10.17,2.64,5.78,3.75,1.77,0.26,3515,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",2000,"MF",25,999,17.53,42.35,11.51,27.56,9.99,12.56,3.24,6.31,4.02,1.97,0.32,4035,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",2005,"MF",25,999,14.46,43.60,13.02,26.89,10.91,15.05,3.88,6.69,4.21,2.09,0.38,4548,"DOM","Latin America and the Caribbean"
53,"Dominican Rep.",2010,"MF",25,999,10.80,35.36,12.20,43.57,17.72,10.27,3.83,7.46,4.58,2.51,0.37,5072,"DOM","Latin America and the Caribbean"
54,"El Salvador",1950,"MF",25,999,66.80,29.90,5.80,2.80,1.21,0.40,0.27,1.40,1.26,0.13,0.01,731,"SLV","Latin America and the Caribbean"
54,"El Salvador",1955,"MF",25,999,63.61,32.14,5.32,3.77,1.64,0.48,0.27,1.56,1.38,0.17,0.02,817,"SLV","Latin America and the Caribbean"
54,"El Salvador",1960,"MF",25,999,61.80,33.20,5.10,4.60,2.00,0.50,0.29,1.67,1.46,0.20,0.02,928,"SLV","Latin America and the Caribbean"
54,"El Salvador",1965,"MF",25,999,58.01,35.51,6.55,5.45,2.34,1.03,0.60,1.95,1.65,0.26,0.03,1055,"SLV","Latin America and the Caribbean"
54,"El Salvador",1970,"MF",25,999,53.80,38.10,8.73,6.16,2.61,1.89,1.08,2.28,1.89,0.33,0.06,1240,"SLV","Latin America and the Caribbean"
54,"El Salvador",1975,"MF",25,999,48.65,41.56,10.35,7.29,3.12,2.50,1.51,2.63,2.14,0.41,0.08,1441,"SLV","Latin America and the Caribbean"
54,"El Salvador",1980,"MF",25,999,43.18,45.12,12.48,7.95,3.41,3.75,2.39,3.05,2.43,0.49,0.12,1623,"SLV","Latin America and the Caribbean"
54,"El Salvador",1985,"MF",25,999,39.39,46.79,13.83,8.89,3.79,4.93,3.25,3.40,2.65,0.59,0.16,1766,"SLV","Latin America and the Caribbean"
54,"El Salvador",1990,"MF",25,999,37.44,46.32,14.63,9.89,4.28,6.36,4.55,3.72,2.80,0.70,0.22,1961,"SLV","Latin America and the Caribbean"
54,"El Salvador",1995,"MF",25,999,31.47,47.10,12.59,13.93,6.02,7.50,5.23,4.58,3.38,0.94,0.25,2276,"SLV","Latin America and the Caribbean"
54,"El Salvador",2000,"MF",25,999,25.83,45.11,16.19,19.78,9.36,9.27,6.61,5.73,4.25,1.16,0.32,2712,"SLV","Latin America and the Caribbean"
54,"El Salvador",2005,"MF",25,999,21.26,41.80,15.21,26.34,13.81,10.60,7.68,6.67,4.93,1.37,0.37,3222,"SLV","Latin America and the Caribbean"
54,"El Salvador",2010,"MF",25,999,4.22,54.09,15.27,34.91,19.91,6.78,4.97,7.66,5.98,1.44,0.24,3680,"SLV","Latin America and the Caribbean"
56,"Guatemala",1950,"MF",25,999,72.30,24.90,5.70,2.30,1.47,0.50,0.39,1.22,1.09,0.12,0.02,1112,"GTM","Latin America and the Caribbean"
56,"Guatemala",1955,"MF",25,999,71.58,25.51,5.82,2.46,1.58,0.45,0.35,1.25,1.11,0.12,0.02,1286,"GTM","Latin America and the Caribbean"
56,"Guatemala",1960,"MF",25,999,72.88,23.74,5.62,2.81,1.80,0.56,0.43,1.25,1.08,0.14,0.02,1487,"GTM","Latin America and the Caribbean"
56,"Guatemala",1965,"MF",25,999,73.28,22.74,5.29,3.25,2.01,0.73,0.57,1.27,1.08,0.17,0.03,1694,"GTM","Latin America and the Caribbean"
56,"Guatemala",1970,"MF",25,999,72.78,22.32,5.20,4.04,2.33,0.86,0.67,1.35,1.12,0.20,0.03,1924,"GTM","Latin America and the Caribbean"
56,"Guatemala",1975,"MF",25,999,70.09,23.81,5.65,4.90,2.81,1.20,0.96,1.55,1.25,0.25,0.04,2221,"GTM","Latin America and the Caribbean"
56,"Guatemala",1980,"MF",25,999,55.00,35.90,8.60,6.90,4.00,2.20,1.82,2.36,1.88,0.40,0.08,2506,"GTM","Latin America and the Caribbean"
56,"Guatemala",1985,"MF",25,999,50.62,38.54,11.05,8.38,4.99,2.45,2.01,2.72,2.14,0.49,0.09,2796,"GTM","Latin America and the Caribbean"
56,"Guatemala",1990,"MF",25,999,46.70,40.54,12.42,10.01,6.27,2.75,2.26,3.05,2.35,0.60,0.10,3126,"GTM","Latin America and the Caribbean"
56,"Guatemala",1995,"MF",25,999,42.60,42.53,13.48,11.69,7.78,3.18,2.60,3.41,2.57,0.72,0.12,3502,"GTM","Latin America and the Caribbean"
56,"Guatemala",2000,"MF",25,999,39.50,43.30,14.10,13.50,9.70,3.60,2.92,3.74,2.75,0.86,0.13,3974,"GTM","Latin America and the Caribbean"
56,"Guatemala",2005,"MF",25,999,38.89,46.35,15.02,11.35,7.18,3.41,2.75,3.58,2.73,0.73,0.12,4603,"GTM","Latin America and the Caribbean"
56,"Guatemala",2010,"MF",25,999,31.24,46.18,17.33,22.55,13.14,0.02,0.01,4.30,3.26,1.04,0.00,5399,"GTM","Latin America and the Caribbean"
57,"Haiti",1950,"MF",25,999,90.90,6.60,2.30,2.40,1.00,0.20,0.16,0.56,0.42,0.13,0.01,1496,"HTI","Latin America and the Caribbean"
57,"Haiti",1955,"MF",25,999,89.76,7.48,1.80,2.54,1.09,0.22,0.17,0.59,0.44,0.14,0.01,1563,"HTI","Latin America and the Caribbean"
57,"Haiti",1960,"MF",25,999,88.26,8.68,1.64,2.82,1.30,0.24,0.19,0.66,0.49,0.15,0.01,1641,"HTI","Latin America and the Caribbean"
57,"Haiti",1965,"MF",25,999,85.95,10.48,1.72,3.29,1.63,0.28,0.22,0.77,0.58,0.18,0.01,1727,"HTI","Latin America and the Caribbean"
57,"Haiti",1970,"MF",25,999,83.50,12.40,1.80,3.80,2.00,0.30,0.27,0.90,0.67,0.22,0.01,1837,"HTI","Latin America and the Caribbean"
57,"Haiti",1975,"MF",25,999,79.99,14.13,2.09,5.43,2.91,0.45,0.33,1.17,0.84,0.31,0.02,1962,"HTI","Latin America and the Caribbean"
57,"Haiti",1980,"MF",25,999,77.00,15.20,2.19,7.20,3.95,0.70,0.54,1.44,1.00,0.42,0.02,2121,"HTI","Latin America and the Caribbean"
57,"Haiti",1985,"MF",25,999,59.65,30.41,4.26,9.19,5.24,0.76,0.55,2.20,1.64,0.54,0.03,2319,"HTI","Latin America and the Caribbean"
57,"Haiti",1990,"MF",25,999,54.05,32.35,4.40,12.84,7.70,0.77,0.56,2.69,1.92,0.75,0.03,2539,"HTI","Latin America and the Caribbean"
57,"Haiti",1995,"MF",25,999,48.75,33.83,4.46,16.59,10.55,0.83,0.63,3.20,2.19,0.98,0.03,2724,"HTI","Latin America and the Caribbean"
57,"Haiti",2000,"MF",25,999,43.21,35.35,4.51,20.55,13.97,0.89,0.70,3.75,2.48,1.24,0.03,2962,"HTI","Latin America and the Caribbean"
57,"Haiti",2005,"MF",25,999,38.04,36.76,4.53,24.24,17.80,0.96,0.76,4.29,2.75,1.51,0.03,3324,"HTI","Latin America and the Caribbean"
57,"Haiti",2010,"MF",25,999,35.12,36.39,4.32,27.47,21.88,1.03,0.82,4.74,2.93,1.77,0.04,3821,"HTI","Latin America and the Caribbean"
58,"Honduras",1950,"MF",25,999,63.11,33.22,6.94,3.09,2.29,0.59,0.39,1.61,1.43,0.16,0.02,487,"HND","Latin America and the Caribbean"
58,"Honduras",1955,"MF",25,999,61.87,34.19,6.96,3.34,2.48,0.60,0.39,1.67,1.47,0.18,0.02,559,"HND","Latin America and the Caribbean"
58,"Honduras",1960,"MF",25,999,60.90,34.90,6.90,3.50,2.64,0.60,0.39,1.70,1.50,0.18,0.02,657,"HND","Latin America and the Caribbean"
58,"Honduras",1965,"MF",25,999,59.47,35.95,4.95,3.97,2.99,0.60,0.39,1.73,1.50,0.20,0.02,771,"HND","Latin America and the Caribbean"
58,"Honduras",1970,"MF",25,999,55.94,38.61,5.11,4.68,3.45,0.78,0.50,1.91,1.64,0.24,0.03,863,"HND","Latin America and the Caribbean"
58,"Honduras",1975,"MF",25,999,53.10,40.50,6.00,5.30,3.80,1.00,0.63,2.08,1.77,0.28,0.03,983,"HND","Latin America and the Caribbean"
58,"Honduras",1980,"MF",25,999,42.89,46.73,10.77,8.45,5.71,1.92,1.21,2.88,2.35,0.47,0.06,1173,"HND","Latin America and the Caribbean"
58,"Honduras",1985,"MF",25,999,33.50,51.30,14.88,11.90,7.60,3.30,2.18,3.71,2.90,0.70,0.11,1400,"HND","Latin America and the Caribbean"
58,"Honduras",1990,"MF",25,999,27.92,53.25,17.79,15.10,9.53,3.73,2.48,4.27,3.26,0.89,0.12,1681,"HND","Latin America and the Caribbean"
58,"Honduras",1995,"MF",25,999,24.38,53.79,20.32,17.71,10.86,4.12,2.75,4.71,3.53,1.04,0.14,2018,"HND","Latin America and the Caribbean"
58,"Honduras",2000,"MF",25,999,20.94,55.14,22.71,19.26,11.47,4.66,3.12,5.08,3.77,1.15,0.16,2410,"HND","Latin America and the Caribbean"
58,"Honduras",2005,"MF",25,999,18.12,55.10,25.21,21.61,12.86,5.18,3.46,5.45,4.02,1.26,0.17,2868,"HND","Latin America and the Caribbean"
58,"Honduras",2010,"MF",25,999,18.72,53.63,25.19,22.53,14.10,5.12,3.41,5.50,4.02,1.30,0.17,3403,"HND","Latin America and the Caribbean"
59,"Jamaica",1950,"MF",25,999,21.64,73.44,22.92,4.53,1.75,0.39,0.26,3.41,3.19,0.21,0.01,636,"JAM","Latin America and the Caribbean"
59,"Jamaica",1955,"MF",25,999,20.06,74.47,23.73,5.05,1.97,0.41,0.28,3.52,3.27,0.24,0.01,689,"JAM","Latin America and the Caribbean"
59,"Jamaica",1960,"MF",25,999,18.80,75.30,24.89,5.50,2.19,0.50,0.33,3.64,3.37,0.26,0.02,679,"JAM","Latin America and the Caribbean"
59,"Jamaica",1965,"MF",25,999,12.26,80.98,28.01,6.10,2.43,0.66,0.44,3.99,3.68,0.30,0.02,697,"JAM","Latin America and the Caribbean"
59,"Jamaica",1970,"MF",25,999,5.10,86.80,31.74,6.90,2.80,1.10,0.72,4.43,4.04,0.36,0.04,700,"JAM","Latin America and the Caribbean"
59,"Jamaica",1975,"MF",25,999,4.14,84.84,33.12,9.56,4.02,1.45,0.93,4.74,4.20,0.49,0.05,726,"JAM","Latin America and the Caribbean"
59,"Jamaica",1980,"MF",25,999,3.20,79.80,33.73,15.00,6.75,2.00,1.27,5.26,4.43,0.77,0.07,830,"JAM","Latin America and the Caribbean"
59,"Jamaica",1985,"MF",25,999,3.42,71.77,32.53,22.39,10.58,2.42,1.61,5.83,4.62,1.13,0.08,938,"JAM","Latin America and the Caribbean"
59,"Jamaica",1990,"MF",25,999,4.00,62.27,30.06,30.44,15.21,3.29,2.20,6.47,4.79,1.57,0.11,1052,"JAM","Latin America and the Caribbean"
59,"Jamaica",1995,"MF",25,999,5.23,47.46,24.09,40.27,20.89,7.04,4.72,7.48,4.99,2.26,0.24,1160,"JAM","Latin America and the Caribbean"
59,"Jamaica",2000,"MF",25,999,6.50,32.43,17.11,48.52,25.82,12.55,8.47,8.62,5.15,3.05,0.42,1267,"JAM","Latin America and the Caribbean"
59,"Jamaica",2005,"MF",25,999,6.06,27.71,15.21,52.74,28.93,13.49,9.12,9.10,5.26,3.38,0.45,1320,"JAM","Latin America and the Caribbean"
59,"Jamaica",2010,"MF",25,999,5.21,22.59,12.81,57.46,32.76,14.73,9.95,9.67,5.39,3.78,0.49,1391,"JAM","Latin America and the Caribbean"
60,"Mexico",1950,"MF",25,999,46.07,48.37,10.39,4.19,1.46,1.37,1.10,2.17,1.75,0.38,0.05,11088,"MEX","Latin America and the Caribbean"
60,"Mexico",1955,"MF",25,999,46.03,48.33,10.40,4.26,1.48,1.39,1.12,2.18,1.75,0.38,0.05,12212,"MEX","Latin America and the Caribbean"
60,"Mexico",1960,"MF",25,999,43.63,49.87,11.05,5.17,1.67,1.34,1.09,2.33,1.85,0.43,0.05,13701,"MEX","Latin America and the Caribbean"
60,"Mexico",1965,"MF",25,999,41.11,51.54,12.14,5.68,2.43,1.68,1.38,2.54,1.96,0.52,0.06,15464,"MEX","Latin America and the Caribbean"
60,"Mexico",1970,"MF",25,999,37.45,53.45,14.17,6.75,3.17,2.35,1.80,2.89,2.15,0.66,0.08,17661,"MEX","Latin America and the Caribbean"
60,"Mexico",1975,"MF",25,999,36.12,51.20,15.62,9.06,3.68,3.62,2.71,3.33,2.30,0.90,0.13,20283,"MEX","Latin America and the Caribbean"
60,"Mexico",1980,"MF",25,999,34.20,48.60,17.20,11.80,4.61,5.30,3.93,3.92,2.60,1.13,0.18,23688,"MEX","Latin America and the Caribbean"
60,"Mexico",1985,"MF",25,999,27.55,48.38,18.65,17.50,6.90,6.57,4.85,4.80,3.10,1.48,0.23,27857,"MEX","Latin America and the Caribbean"
60,"Mexico",1990,"MF",25,999,22.01,47.43,19.34,22.78,9.09,7.77,5.59,5.56,3.52,1.77,0.27,32758,"MEX","Latin America and the Caribbean"
60,"Mexico",1995,"MF",25,999,17.20,44.56,20.38,28.16,11.95,10.07,7.55,6.48,3.98,2.15,0.35,38773,"MEX","Latin America and the Caribbean"
60,"Mexico",2000,"MF",25,999,13.44,42.08,19.34,32.45,13.13,12.02,9.14,7.11,4.30,2.39,0.42,46203,"MEX","Latin America and the Caribbean"
60,"Mexico",2005,"MF",25,999,10.21,37.99,18.96,36.88,15.35,14.91,11.24,7.89,4.64,2.73,0.52,53573,"MEX","Latin America and the Caribbean"
60,"Mexico",2010,"MF",25,999,9.34,34.35,18.43,38.65,14.87,17.67,13.08,8.33,4.82,2.89,0.62,60528,"MEX","Latin America and the Caribbean"
61,"Nicaragua",1950,"MF",25,999,64.20,32.80,7.90,2.40,1.44,0.50,0.41,1.53,1.39,0.12,0.02,429,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1955,"MF",25,999,63.15,32.65,7.74,3.22,1.88,0.98,0.88,1.68,1.46,0.18,0.04,485,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1960,"MF",25,999,60.22,33.83,7.98,4.21,2.39,1.74,1.71,1.93,1.61,0.25,0.07,549,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1965,"MF",25,999,56.67,35.13,8.29,5.43,2.98,2.77,2.73,2.25,1.79,0.35,0.11,628,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1970,"MF",25,999,53.90,34.60,8.21,7.20,3.84,4.40,4.34,2.65,1.98,0.50,0.17,720,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1975,"MF",25,999,50.90,36.22,8.67,7.55,3.93,5.33,5.26,2.88,2.12,0.55,0.21,836,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1980,"MF",25,999,47.95,37.27,9.03,8.08,4.10,6.71,6.62,3.21,2.28,0.67,0.27,992,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1985,"MF",25,999,44.79,37.77,9.28,8.73,4.39,8.72,8.61,3.63,2.46,0.83,0.35,1153,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1990,"MF",25,999,41.40,36.93,9.22,12.30,6.13,9.37,9.25,4.09,2.68,1.03,0.37,1315,"NIC","Latin America and the Caribbean"
61,"Nicaragua",1995,"MF",25,999,36.69,37.70,9.58,15.93,7.83,9.67,9.54,4.56,2.95,1.22,0.38,1534,"NIC","Latin America and the Caribbean"
61,"Nicaragua",2000,"MF",25,999,31.55,38.44,9.93,20.00,9.73,10.01,9.86,5.08,3.25,1.43,0.40,1790,"NIC","Latin America and the Caribbean"
61,"Nicaragua",2005,"MF",25,999,27.38,38.84,10.22,23.80,11.61,9.98,9.82,5.46,3.50,1.56,0.40,2135,"NIC","Latin America and the Caribbean"
61,"Nicaragua",2010,"MF",25,999,23.14,37.97,10.17,27.73,13.78,11.15,10.96,6.00,3.78,1.78,0.44,2579,"NIC","Latin America and the Caribbean"
62,"Panama",1950,"MF",25,999,36.50,50.10,22.10,11.80,3.25,1.70,1.28,3.59,2.98,0.55,0.06,360,"PAN","Latin America and the Caribbean"
62,"Panama",1955,"MF",25,999,33.28,51.67,23.25,13.11,3.57,1.94,1.42,3.83,3.15,0.62,0.07,398,"PAN","Latin America and the Caribbean"
62,"Panama",1960,"MF",25,999,28.00,54.10,24.40,15.40,4.10,2.60,1.82,4.26,3.43,0.74,0.09,440,"PAN","Latin America and the Caribbean"
62,"Panama",1965,"MF",25,999,26.89,53.76,21.98,16.27,5.80,3.08,2.13,4.38,3.43,0.85,0.10,494,"PAN","Latin America and the Caribbean"
62,"Panama",1970,"MF",25,999,25.38,53.21,21.75,17.26,8.33,4.19,2.77,4.69,3.54,1.02,0.14,564,"PAN","Latin America and the Caribbean"
62,"Panama",1975,"MF",25,999,21.67,52.64,22.92,20.18,9.96,5.51,3.53,5.22,3.81,1.23,0.18,653,"PAN","Latin America and the Caribbean"
62,"Panama",1980,"MF",25,999,18.30,50.30,23.20,23.20,11.50,8.30,4.85,5.90,4.10,1.54,0.26,767,"PAN","Latin America and the Caribbean"
62,"Panama",1985,"MF",25,999,15.02,47.18,23.92,27.18,14.35,10.62,6.56,6.63,4.40,1.88,0.34,897,"PAN","Latin America and the Caribbean"
62,"Panama",1990,"MF",25,999,12.19,43.81,22.72,30.24,15.09,13.76,8.02,7.26,4.64,2.19,0.44,1056,"PAN","Latin America and the Caribbean"
62,"Panama",1995,"MF",25,999,10.11,39.97,23.87,33.36,19.32,16.55,11.24,8.04,4.91,2.57,0.56,1252,"PAN","Latin America and the Caribbean"
62,"Panama",2000,"MF",25,999,8.90,36.52,21.98,33.97,18.83,20.40,14.87,8.53,5.02,2.81,0.71,1464,"PAN","Latin America and the Caribbean"
62,"Panama",2005,"MF",25,999,8.10,35.12,23.83,34.90,22.31,21.88,15.99,8.96,5.18,3.03,0.76,1673,"PAN","Latin America and the Caribbean"
62,"Panama",2010,"MF",25,999,8.14,34.27,23.28,33.98,23.84,23.61,17.02,9.15,5.18,3.15,0.81,1884,"PAN","Latin America and the Caribbean"
65,"Trinidad and Tobago",1950,"MF",25,999,22.45,70.58,38.50,6.38,1.99,0.59,0.42,4.61,4.31,0.29,0.02,275,"TTO","Latin America and the Caribbean"
