BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
143,"Belize",1970,"MF",15,999,8.72,76.13,71.27,14.10,2.56,1.07,0.55,7.74,7.11,0.60,0.03,63,"BLZ","Latin America and the Caribbean"
143,"Belize",1975,"MF",15,999,8.70,73.54,70.77,16.32,3.14,1.44,0.70,7.95,7.19,0.72,0.04,71,"BLZ","Latin America and the Caribbean"
143,"Belize",1980,"MF",15,999,7.67,71.61,56.55,19.16,4.30,1.59,0.78,7.69,6.79,0.86,0.05,77,"BLZ","Latin America and the Caribbean"
143,"Belize",1985,"MF",15,999,9.79,66.31,53.59,19.77,4.75,4.13,2.16,7.91,6.71,1.07,0.13,91,"BLZ","Latin America and the Caribbean"
143,"Belize",1990,"MF",15,999,9.93,61.10,60.66,22.42,6.34,6.47,3.40,8.76,7.18,1.38,0.20,103,"BLZ","Latin America and the Caribbean"
143,"Belize",1995,"MF",15,999,6.14,53.94,53.49,33.51,10.05,6.41,3.43,9.40,7.49,1.72,0.20,124,"BLZ","Latin America and the Caribbean"
143,"Belize",2000,"MF",15,999,3.39,42.29,42.01,48.15,16.17,6.18,3.33,10.08,7.72,2.18,0.19,145,"BLZ","Latin America and the Caribbean"
143,"Belize",2005,"MF",15,999,1.49,27.66,27.50,64.98,24.03,5.87,3.20,10.76,7.87,2.70,0.18,169,"BLZ","Latin America and the Caribbean"
143,"Belize",2010,"MF",15,999,0.09,14.38,14.29,80.26,30.33,5.76,3.18,11.29,7.70,3.41,0.18,196,"BLZ","Latin America and the Caribbean"
144,"Brunei Darussalam",1950,"MF",15,999,68.50,20.84,8.04,9.93,3.61,0.74,0.42,2.02,1.51,0.49,0.02,31,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1955,"MF",15,999,64.31,24.00,9.34,10.85,4.03,0.85,0.48,2.27,1.70,0.55,0.03,38,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1960,"MF",15,999,58.56,27.37,11.38,13.17,5.03,0.93,0.52,2.70,2.01,0.66,0.03,46,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1965,"MF",15,999,52.15,28.40,12.78,17.59,6.78,1.86,1.04,3.39,2.40,0.93,0.06,55,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1970,"MF",15,999,41.49,27.27,14.06,28.91,11.14,2.32,1.24,4.66,3.11,1.48,0.07,74,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1975,"MF",15,999,33.85,28.01,16.45,32.63,13.05,5.52,2.86,5.68,3.62,1.89,0.17,96,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1980,"MF",15,999,28.08,25.74,17.52,39.00,16.90,7.21,3.65,6.64,4.07,2.35,0.22,120,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1985,"MF",15,999,25.78,22.23,16.40,45.15,20.51,6.84,3.74,7.14,4.28,2.65,0.21,140,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1990,"MF",15,999,23.06,19.39,15.63,50.93,24.74,6.63,3.71,7.69,4.50,2.98,0.21,168,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",1995,"MF",15,999,21.52,18.75,16.13,52.80,26.52,6.93,3.91,7.98,4.63,3.13,0.22,198,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",2000,"MF",15,999,21.28,16.96,15.12,53.47,27.65,8.29,4.76,8.22,4.67,3.29,0.26,229,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",2005,"MF",15,999,21.50,14.49,13.30,54.20,28.98,9.80,5.65,8.45,4.67,3.47,0.31,263,"BRN","East Asia and the Pacific"
144,"Brunei Darussalam",2010,"MF",15,999,21.11,12.36,11.60,55.28,30.69,11.24,6.51,8.74,4.71,3.67,0.36,301,"BRN","East Asia and the Pacific"
150,"Bulgaria",1950,"MF",15,999,17.58,65.99,20.54,13.68,2.94,2.76,1.75,3.82,2.61,1.12,0.09,5309,"BGR","Europe and Central Asia"
150,"Bulgaria",1955,"MF",15,999,14.62,61.96,25.87,20.58,5.04,2.83,2.01,4.60,2.89,1.62,0.10,5507,"BGR","Europe and Central Asia"
150,"Bulgaria",1960,"MF",15,999,11.66,63.12,27.96,20.82,5.73,4.54,2.99,4.99,2.98,1.86,0.15,5817,"BGR","Europe and Central Asia"
150,"Bulgaria",1965,"MF",15,999,9.57,72.25,35.15,14.00,4.26,4.18,3.00,4.45,2.97,1.34,0.14,6221,"BGR","Europe and Central Asia"
150,"Bulgaria",1970,"MF",15,999,7.45,61.01,38.47,23.72,8.34,7.82,4.94,6.13,3.65,2.22,0.26,6552,"BGR","Europe and Central Asia"
150,"Bulgaria",1975,"MF",15,999,5.82,55.37,38.85,28.94,11.47,9.91,6.25,7.07,4.11,2.64,0.32,6801,"BGR","Europe and Central Asia"
150,"Bulgaria",1980,"MF",15,999,4.93,49.28,36.46,34.26,15.21,11.53,7.25,7.84,4.53,2.94,0.38,6901,"BGR","Europe and Central Asia"
150,"Bulgaria",1985,"MF",15,999,4.22,43.07,33.09,39.19,19.11,13.50,8.43,8.55,4.91,3.20,0.44,7054,"BGR","Europe and Central Asia"
150,"Bulgaria",1990,"MF",15,999,4.03,44.13,35.00,38.63,20.19,13.07,8.11,8.42,4.91,3.08,0.42,6936,"BGR","Europe and Central Asia"
150,"Bulgaria",1995,"MF",15,999,2.92,42.14,33.97,39.69,21.89,15.25,9.25,8.86,5.28,3.09,0.49,6804,"BGR","Europe and Central Asia"
150,"Bulgaria",2000,"MF",15,999,1.35,39.65,30.65,43.02,25.39,15.99,9.79,9.28,5.64,3.12,0.52,6741,"BGR","Europe and Central Asia"
150,"Bulgaria",2005,"MF",15,999,2.02,21.46,18.06,57.30,35.79,19.21,11.76,10.45,6.05,3.78,0.62,6664,"BGR","Europe and Central Asia"
150,"Bulgaria",2010,"MF",15,999,2.37,5.42,4.68,71.10,46.80,21.11,13.07,11.24,6.13,4.43,0.68,6478,"BGR","Europe and Central Asia"
151,"Czech Republic",1950,"MF",15,999,0.82,81.89,50.72,15.62,7.24,1.67,0.92,8.10,7.52,0.52,0.05,6778,"CZE","Europe and Central Asia"
151,"Czech Republic",1955,"MF",15,999,0.74,80.06,50.29,17.23,7.91,1.97,1.10,8.24,7.59,0.58,0.06,6837,"CZE","Europe and Central Asia"
151,"Czech Republic",1960,"MF",15,999,0.64,78.17,49.52,19.23,8.69,1.94,1.05,8.35,7.65,0.64,0.06,7065,"CZE","Europe and Central Asia"
151,"Czech Republic",1965,"MF",15,999,0.89,67.16,44.95,28.91,13.03,3.03,1.61,8.97,7.92,0.96,0.09,7420,"CZE","Europe and Central Asia"
151,"Czech Republic",1970,"MF",15,999,0.50,57.60,40.08,38.64,19.23,3.29,1.73,9.56,8.17,1.29,0.10,7723,"CZE","Europe and Central Asia"
151,"Czech Republic",1975,"MF",15,999,0.46,51.85,36.65,43.01,23.66,4.68,2.48,9.94,8.27,1.52,0.14,7769,"CZE","Europe and Central Asia"
151,"Czech Republic",1980,"MF",15,999,0.43,47.67,34.46,46.70,27.69,5.11,2.71,10.21,8.36,1.69,0.16,7871,"CZE","Europe and Central Asia"
151,"Czech Republic",1985,"MF",15,999,1.73,44.48,32.80,44.53,28.50,9.26,4.84,10.43,8.32,1.83,0.28,7879,"CZE","Europe and Central Asia"
151,"Czech Republic",1990,"MF",15,999,1.90,39.00,29.32,47.40,33.27,11.70,5.94,10.83,8.39,2.08,0.35,8097,"CZE","Europe and Central Asia"
151,"Czech Republic",1995,"MF",15,999,0.93,15.68,12.19,72.36,50.88,11.03,5.47,11.99,8.76,2.91,0.33,8409,"CZE","Europe and Central Asia"
151,"Czech Republic",2000,"MF",15,999,0.45,0.28,0.22,88.99,65.92,10.29,5.11,12.69,8.88,3.51,0.31,8580,"CZE","Europe and Central Asia"
151,"Czech Republic",2005,"MF",15,999,0.27,0.88,0.70,87.97,69.75,10.88,5.38,12.73,8.81,3.59,0.33,8723,"CZE","Europe and Central Asia"
151,"Czech Republic",2010,"MF",15,999,0.15,0.68,0.68,84.34,68.77,14.83,7.59,12.80,8.56,3.79,0.45,8797,"CZE","Europe and Central Asia"
153,"Romania",1950,"MF",15,999,16.54,70.97,4.05,10.67,1.59,1.83,1.05,4.38,4.00,0.32,0.06,11677,"ROU","Europe and Central Asia"
153,"Romania",1955,"MF",15,999,14.92,69.08,4.04,13.94,2.47,2.12,1.22,4.69,4.21,0.41,0.07,12681,"ROU","Europe and Central Asia"
153,"Romania",1960,"MF",15,999,12.37,65.88,3.98,19.20,4.15,2.55,1.48,5.18,4.53,0.57,0.08,13219,"ROU","Europe and Central Asia"
153,"Romania",1965,"MF",15,999,9.81,63.69,4.02,24.20,5.80,2.30,1.34,5.59,4.83,0.69,0.07,14016,"ROU","Europe and Central Asia"
153,"Romania",1970,"MF",15,999,7.17,51.98,3.48,37.18,10.57,3.67,2.09,6.70,5.49,1.10,0.12,15002,"ROU","Europe and Central Asia"
153,"Romania",1975,"MF",15,999,5.31,40.93,2.93,49.80,16.39,3.96,2.23,7.66,6.06,1.48,0.12,15885,"ROU","Europe and Central Asia"
153,"Romania",1980,"MF",15,999,4.17,35.90,2.73,55.36,21.81,4.57,2.62,8.21,6.34,1.73,0.14,16279,"ROU","Europe and Central Asia"
153,"Romania",1985,"MF",15,999,3.33,29.72,2.46,61.81,26.54,5.14,3.05,8.78,6.64,1.97,0.16,17121,"ROU","Europe and Central Asia"
153,"Romania",1990,"MF",15,999,4.38,19.61,1.77,70.42,34.74,5.59,3.33,9.32,6.57,2.57,0.18,17735,"ROU","Europe and Central Asia"
153,"Romania",1995,"MF",15,999,3.78,16.79,1.66,72.38,38.15,7.05,4.23,9.70,6.73,2.74,0.23,18037,"ROU","Europe and Central Asia"
153,"Romania",2000,"MF",15,999,2.65,15.25,1.64,74.29,42.19,7.81,4.76,10.04,6.89,2.90,0.25,18071,"ROU","Europe and Central Asia"
153,"Romania",2005,"MF",15,999,2.07,13.39,1.58,74.20,44.37,10.34,6.31,10.31,6.67,3.31,0.33,18359,"ROU","Europe and Central Asia"
153,"Romania",2010,"MF",15,999,1.70,10.11,1.29,77.56,51.31,10.63,6.61,10.67,6.56,3.76,0.34,18140,"ROU","Europe and Central Asia"
154,"Russian Federation",1950,"MF",15,999,20.18,50.35,16.95,26.29,7.63,3.22,1.30,3.83,2.53,1.21,0.09,73427,"RUS","Europe and Central Asia"
154,"Russian Federation",1955,"MF",15,999,11.27,53.32,18.48,31.86,9.58,3.58,1.40,4.41,2.85,1.46,0.10,81590,"RUS","Europe and Central Asia"
154,"Russian Federation",1960,"MF",15,999,9.35,52.17,18.50,34.64,11.49,3.83,1.27,4.67,2.95,1.61,0.10,84140,"RUS","Europe and Central Asia"
154,"Russian Federation",1965,"MF",15,999,7.51,44.99,16.78,41.60,14.63,5.91,2.33,5.34,3.14,2.04,0.16,88933,"RUS","Europe and Central Asia"
154,"Russian Federation",1970,"MF",15,999,5.73,39.28,15.65,48.88,19.58,6.12,2.36,5.94,3.30,2.48,0.17,95753,"RUS","Europe and Central Asia"
154,"Russian Federation",1975,"MF",15,999,6.43,31.04,13.19,52.23,24.11,10.30,4.02,6.69,3.39,3.02,0.29,102952,"RUS","Europe and Central Asia"
154,"Russian Federation",1980,"MF",15,999,6.87,23.92,10.85,53.39,27.80,15.82,6.18,7.59,3.83,3.32,0.44,108505,"RUS","Europe and Central Asia"
154,"Russian Federation",1985,"MF",15,999,7.00,17.72,8.45,50.36,28.91,24.92,9.81,8.57,4.21,3.67,0.69,110623,"RUS","Europe and Central Asia"
154,"Russian Federation",1990,"MF",15,999,6.48,12.98,6.53,48.37,30.88,32.16,12.99,9.46,4.61,3.94,0.90,113952,"RUS","Europe and Central Asia"
154,"Russian Federation",1995,"MF",15,999,4.30,10.00,5.25,48.70,28.50,37.00,13.30,9.94,4.83,4.10,1.01,116739,"RUS","Europe and Central Asia"
154,"Russian Federation",2000,"MF",15,999,1.00,7.80,4.28,44.50,30.50,46.70,19.31,10.90,5.10,4.48,1.32,119858,"RUS","Europe and Central Asia"
154,"Russian Federation",2005,"MF",15,999,0.85,6.97,4.01,39.36,27.70,52.82,21.77,11.20,5.18,4.53,1.49,121315,"RUS","Europe and Central Asia"
154,"Russian Federation",2010,"MF",15,999,0.89,5.38,3.17,34.80,23.80,59.22,24.74,11.53,5.14,4.71,1.68,118489,"RUS","Europe and Central Asia"
155,"Cuba",1950,"MF",15,999,25.35,69.47,28.38,3.76,1.18,1.42,0.96,3.49,3.25,0.19,0.05,3754,"CUB","Latin America and the Caribbean"
155,"Cuba",1955,"MF",15,999,24.26,69.90,28.42,4.46,1.43,1.43,0.96,3.57,3.30,0.22,0.05,4140,"CUB","Latin America and the Caribbean"
155,"Cuba",1960,"MF",15,999,22.08,67.64,30.56,8.61,2.87,1.67,1.12,3.99,3.56,0.37,0.06,4589,"CUB","Latin America and the Caribbean"
155,"Cuba",1965,"MF",15,999,18.60,65.66,31.44,13.74,4.71,2.00,1.35,4.49,3.86,0.56,0.07,4963,"CUB","Latin America and the Caribbean"
155,"Cuba",1970,"MF",15,999,12.98,63.43,32.61,20.80,7.59,2.79,1.85,5.30,4.30,0.91,0.09,5347,"CUB","Latin America and the Caribbean"
155,"Cuba",1975,"MF",15,999,7.71,58.14,30.96,30.57,11.67,3.58,2.42,6.23,4.72,1.39,0.12,5797,"CUB","Latin America and the Caribbean"
155,"Cuba",1980,"MF",15,999,2.70,38.50,22.10,53.40,21.56,5.30,3.51,8.06,5.34,2.54,0.18,6565,"CUB","Latin America and the Caribbean"
155,"Cuba",1985,"MF",15,999,6.41,34.29,20.03,53.58,22.94,5.72,3.64,8.09,5.19,2.72,0.19,7381,"CUB","Latin America and the Caribbean"
155,"Cuba",1990,"MF",15,999,8.39,26.27,15.83,58.57,26.42,6.77,4.40,8.54,5.18,3.14,0.22,8116,"CUB","Latin America and the Caribbean"
155,"Cuba",1995,"MF",15,999,10.23,20.32,12.53,61.79,29.34,7.66,5.28,8.80,5.15,3.39,0.26,8447,"CUB","Latin America and the Caribbean"
155,"Cuba",2000,"MF",15,999,12.06,16.08,10.13,63.84,31.07,8.02,5.59,8.91,5.10,3.54,0.27,8771,"CUB","Latin America and the Caribbean"
155,"Cuba",2005,"MF",15,999,9.37,14.15,9.11,64.30,31.00,12.17,8.32,9.51,5.29,3.81,0.41,9120,"CUB","Latin America and the Caribbean"
155,"Cuba",2010,"MF",15,999,7.67,12.43,8.16,60.60,29.48,19.30,13.32,10.16,5.41,4.10,0.65,9379,"CUB","Latin America and the Caribbean"
156,"Albania",1950,"MF",15,999,40.39,50.60,32.44,8.37,2.15,0.63,0.35,2.60,2.10,0.47,0.02,740,"ALB","Europe and Central Asia"
156,"Albania",1955,"MF",15,999,37.81,51.58,32.51,9.60,2.80,1.02,0.56,2.77,2.18,0.56,0.03,839,"ALB","Europe and Central Asia"
156,"Albania",1960,"MF",15,999,47.74,33.07,23.17,17.51,5.11,1.68,0.92,2.98,1.95,0.98,0.05,948,"ALB","Europe and Central Asia"
156,"Albania",1965,"MF",15,999,43.83,32.57,23.87,21.06,6.45,2.53,1.38,3.41,2.13,1.20,0.08,1066,"ALB","Europe and Central Asia"
156,"Albania",1970,"MF",15,999,37.92,31.20,23.50,27.74,9.18,3.14,1.67,4.28,2.69,1.50,0.10,1232,"ALB","Europe and Central Asia"
156,"Albania",1975,"MF",15,999,30.72,28.62,22.54,36.90,12.81,3.75,1.93,5.35,3.36,1.88,0.11,1443,"ALB","Europe and Central Asia"
156,"Albania",1980,"MF",15,999,24.54,24.52,18.77,46.83,17.04,4.11,2.12,6.39,4.07,2.19,0.12,1716,"ALB","Europe and Central Asia"
156,"Albania",1985,"MF",15,999,14.66,20.58,15.90,59.91,22.44,4.85,2.66,7.78,5.01,2.63,0.15,1938,"ALB","Europe and Central Asia"
156,"Albania",1990,"MF",15,999,10.91,16.99,12.61,66.74,25.59,5.36,3.00,8.50,5.56,2.77,0.17,2213,"ALB","Europe and Central Asia"
156,"Albania",1995,"MF",15,999,14.57,16.51,11.98,63.47,24.86,5.45,3.17,8.22,5.46,2.59,0.17,2138,"ALB","Europe and Central Asia"
156,"Albania",2000,"MF",15,999,1.27,19.70,13.92,73.04,26.63,6.00,3.51,9.48,6.48,2.81,0.19,2143,"ALB","Europe and Central Asia"
156,"Albania",2005,"MF",15,999,2.35,12.59,11.18,81.03,32.92,4.04,2.35,9.85,6.77,2.95,0.13,2286,"ALB","Europe and Central Asia"
156,"Albania",2010,"MF",15,999,3.28,9.36,9.03,85.78,42.90,1.59,0.93,9.93,6.48,3.40,0.05,2431,"ALB","Europe and Central Asia"
170,"Slovakia",1950,"MF",15,999,1.61,79.36,49.67,17.33,7.30,1.70,0.91,8.13,7.52,0.56,0.05,2461,"SVK","Europe and Central Asia"
170,"Slovakia",1955,"MF",15,999,1.08,78.61,49.98,18.28,7.99,2.04,1.09,8.28,7.61,0.61,0.06,2609,"SVK","Europe and Central Asia"
170,"Slovakia",1960,"MF",15,999,0.59,77.69,49.73,19.70,8.76,1.99,1.05,8.40,7.69,0.65,0.06,2797,"SVK","Europe and Central Asia"
170,"Slovakia",1965,"MF",15,999,0.78,66.04,44.57,30.03,10.62,3.14,1.64,9.00,7.96,0.94,0.10,2981,"SVK","Europe and Central Asia"
170,"Slovakia",1970,"MF",15,999,0.47,57.28,40.27,38.95,14.81,3.33,1.70,9.50,8.19,1.21,0.10,3295,"SVK","Europe and Central Asia"
170,"Slovakia",1975,"MF",15,999,0.71,51.19,36.65,43.33,19.53,4.76,2.41,9.87,8.28,1.45,0.14,3497,"SVK","Europe and Central Asia"
170,"Slovakia",1980,"MF",15,999,0.40,46.27,33.84,48.22,21.48,5.02,2.56,10.14,8.40,1.59,0.15,3675,"SVK","Europe and Central Asia"
170,"Slovakia",1985,"MF",15,999,1.36,42.79,31.88,48.56,21.83,7.29,3.71,10.31,8.39,1.70,0.22,3769,"SVK","Europe and Central Asia"
170,"Slovakia",1990,"MF",15,999,1.57,38.20,28.93,52.33,32.58,7.90,3.95,10.69,8.44,2.01,0.24,3930,"SVK","Europe and Central Asia"
170,"Slovakia",1995,"MF",15,999,1.81,28.39,22.23,59.53,38.44,10.27,5.01,11.24,8.56,2.37,0.31,4152,"SVK","Europe and Central Asia"
170,"Slovakia",2000,"MF",15,999,2.06,27.46,21.72,60.76,42.60,9.71,4.69,11.20,8.46,2.46,0.29,4347,"SVK","Europe and Central Asia"
170,"Slovakia",2005,"MF",15,999,1.15,9.37,7.47,74.30,55.71,15.19,7.27,12.22,8.27,3.50,0.45,4499,"SVK","Europe and Central Asia"
170,"Slovakia",2010,"MF",15,999,0.30,1.26,1.00,80.13,61.79,18.32,8.76,12.82,8.04,4.24,0.54,4602,"SVK","Europe and Central Asia"
190,"Germany",1950,"MF",15,999,10.29,68.26,42.06,18.83,5.50,2.62,1.53,6.80,6.13,0.59,0.08,52523,"DEU","Advanced Economies"
190,"Germany",1955,"MF",15,999,2.65,74.28,46.63,20.20,6.67,2.88,1.63,7.43,6.68,0.65,0.09,55420,"DEU","Advanced Economies"
190,"Germany",1960,"MF",15,999,2.56,73.78,46.59,20.59,7.77,3.06,1.77,7.49,6.71,0.69,0.10,57323,"DEU","Advanced Economies"
190,"Germany",1965,"MF",15,999,2.52,73.65,48.80,20.61,8.90,3.21,1.89,7.43,6.54,0.79,0.10,58606,"DEU","Advanced Economies"
190,"Germany",1970,"MF",15,999,4.50,74.30,51.31,18.50,8.69,2.70,1.59,7.05,6.16,0.80,0.09,60020,"DEU","Advanced Economies"
190,"Germany",1975,"MF",15,999,5.00,72.60,51.06,17.70,9.12,4.70,2.74,6.98,5.85,0.99,0.15,61743,"DEU","Advanced Economies"
190,"Germany",1980,"MF",15,999,5.20,68.90,49.76,20.10,11.10,5.70,3.28,7.03,5.58,1.27,0.18,63814,"DEU","Advanced Economies"
190,"Germany",1985,"MF",15,999,5.10,65.20,48.01,23.40,13.94,6.40,3.67,7.18,5.37,1.61,0.20,65244,"DEU","Advanced Economies"
190,"Germany",1990,"MF",15,999,5.08,45.04,33.62,37.10,23.04,12.78,7.56,8.60,5.29,2.90,0.41,66657,"DEU","Advanced Economies"
190,"Germany",1995,"MF",15,999,5.45,33.33,25.63,45.64,30.16,15.58,9.32,9.44,5.13,3.81,0.50,68395,"DEU","Advanced Economies"
190,"Germany",2000,"MF",15,999,5.12,25.93,20.13,51.56,35.49,17.39,10.48,10.06,4.97,4.53,0.56,69490,"DEU","Advanced Economies"
190,"Germany",2005,"MF",15,999,4.63,5.31,4.15,72.06,51.16,17.97,10.89,11.65,4.90,6.18,0.58,70864,"DEU","Advanced Economies"
190,"Germany",2010,"MF",15,999,1.80,3.73,2.92,73.00,54.75,21.48,13.14,12.37,4.83,6.84,0.69,71607,"DEU","Advanced Economies"
308,"Armenia",1950,"MF",15,999,8.37,32.30,25.25,50.03,32.25,9.30,5.12,7.22,3.52,3.41,0.29,902,"ARM","Europe and Central Asia"
308,"Armenia",1955,"MF",15,999,7.51,31.79,24.97,51.29,32.58,9.41,5.09,7.33,3.56,3.48,0.29,1061,"ARM","Europe and Central Asia"
308,"Armenia",1960,"MF",15,999,5.47,27.94,22.65,55.27,37.34,11.33,6.38,7.91,3.68,3.88,0.35,1150,"ARM","Europe and Central Asia"
308,"Armenia",1965,"MF",15,999,4.43,26.33,21.64,57.77,39.24,11.47,6.52,8.13,3.73,4.04,0.36,1286,"ARM","Europe and Central Asia"
308,"Armenia",1970,"MF",15,999,4.04,22.80,19.17,60.79,43.00,12.37,6.71,8.46,3.77,4.31,0.38,1531,"ARM","Europe and Central Asia"
308,"Armenia",1975,"MF",15,999,3.38,18.95,16.20,63.80,46.50,13.86,7.22,8.85,3.81,4.62,0.42,1856,"ARM","Europe and Central Asia"
308,"Armenia",1980,"MF",15,999,2.62,15.46,13.43,66.93,51.54,14.99,7.78,9.44,4.50,4.48,0.46,2156,"ARM","Europe and Central Asia"
308,"Armenia",1985,"MF",15,999,1.71,13.36,11.78,68.43,54.86,16.49,9.32,9.99,4.98,4.49,0.52,2331,"ARM","Europe and Central Asia"
308,"Armenia",1990,"MF",15,999,1.26,10.94,9.70,70.62,57.82,17.18,10.04,10.40,5.35,4.50,0.54,2468,"ARM","Europe and Central Asia"
308,"Armenia",1995,"MF",15,999,0.91,9.34,8.33,72.16,59.33,17.58,10.47,10.43,5.29,4.58,0.56,2275,"ARM","Europe and Central Asia"
308,"Armenia",2000,"MF",15,999,0.60,7.35,6.24,75.02,61.77,17.03,10.08,10.44,5.02,4.87,0.54,2283,"ARM","Europe and Central Asia"
308,"Armenia",2005,"MF",15,999,0.50,6.44,5.87,73.33,60.35,19.72,11.51,10.50,4.79,5.09,0.62,2388,"ARM","Europe and Central Asia"
308,"Armenia",2010,"MF",15,999,0.60,5.07,4.67,68.89,57.12,25.44,15.03,10.73,4.62,5.29,0.81,2452,"ARM","Europe and Central Asia"
310,"Cambodia",1950,"MF",15,999,89.88,9.35,1.90,0.74,0.15,0.03,0.02,0.42,0.38,0.04,0.00,2512,"KHM","East Asia and the Pacific"
310,"Cambodia",1955,"MF",15,999,85.26,13.47,3.18,1.24,0.22,0.04,0.02,0.64,0.58,0.06,0.00,2796,"KHM","East Asia and the Pacific"
310,"Cambodia",1960,"MF",15,999,76.05,20.16,5.99,3.74,0.28,0.06,0.03,1.18,1.01,0.16,0.00,3125,"KHM","East Asia and the Pacific"
310,"Cambodia",1965,"MF",15,999,70.71,24.42,7.50,4.78,0.34,0.09,0.05,1.46,1.25,0.21,0.00,3510,"KHM","East Asia and the Pacific"
310,"Cambodia",1970,"MF",15,999,64.31,29.46,9.22,6.08,0.76,0.15,0.07,1.82,1.53,0.28,0.00,3939,"KHM","East Asia and the Pacific"
310,"Cambodia",1975,"MF",15,999,57.31,34.99,11.02,7.49,1.10,0.21,0.11,2.20,1.84,0.35,0.01,4097,"KHM","East Asia and the Pacific"
310,"Cambodia",1980,"MF",15,999,50.21,40.80,12.06,8.74,1.33,0.25,0.13,2.54,2.12,0.41,0.01,3952,"KHM","East Asia and the Pacific"
310,"Cambodia",1985,"MF",15,999,44.72,45.54,13.17,9.48,1.49,0.27,0.15,2.80,2.35,0.44,0.01,4570,"KHM","East Asia and the Pacific"
310,"Cambodia",1990,"MF",15,999,40.76,48.46,15.98,10.44,2.05,0.34,0.19,3.09,2.58,0.50,0.01,5408,"KHM","East Asia and the Pacific"
310,"Cambodia",1995,"MF",15,999,36.94,52.12,17.16,10.51,2.38,0.42,0.24,3.27,2.73,0.52,0.01,6091,"KHM","East Asia and the Pacific"
310,"Cambodia",2000,"MF",15,999,32.77,56.21,20.36,10.59,2.33,0.43,0.23,3.50,2.96,0.52,0.01,7553,"KHM","East Asia and the Pacific"
310,"Cambodia",2005,"MF",15,999,27.40,57.29,22.01,13.83,3.43,1.48,0.79,4.10,3.30,0.76,0.05,8852,"KHM","East Asia and the Pacific"
310,"Cambodia",2010,"MF",15,999,22.22,57.88,24.85,17.48,4.51,2.42,1.32,4.72,3.68,0.97,0.07,10114,"KHM","East Asia and the Pacific"
312,"Kazakhstan",1950,"MF",15,999,40.86,46.77,15.64,9.61,4.22,2.76,1.57,2.59,1.74,0.76,0.09,4400,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1955,"MF",15,999,34.99,50.89,17.86,11.05,5.39,3.06,1.67,2.91,1.94,0.87,0.09,5462,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1960,"MF",15,999,28.99,49.61,17.95,16.46,8.74,4.94,2.76,3.70,2.21,1.34,0.15,6373,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1965,"MF",15,999,24.84,49.77,18.97,19.29,11.64,6.09,3.45,4.21,2.39,1.62,0.19,7275,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1970,"MF",15,999,20.26,48.32,20.14,24.24,17.64,7.19,3.94,4.92,2.63,2.07,0.22,8184,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1975,"MF",15,999,15.23,43.69,19.25,32.59,23.33,8.49,4.47,5.85,2.90,2.69,0.26,9239,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1980,"MF",15,999,11.57,36.82,17.40,42.15,32.11,9.47,4.99,6.85,3.15,3.41,0.29,10086,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1985,"MF",15,999,8.47,32.97,16.45,48.08,38.64,10.48,5.92,7.57,3.33,3.91,0.33,10723,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1990,"MF",15,999,5.65,30.06,15.78,54.22,45.33,10.09,5.84,8.13,3.49,4.32,0.32,11254,"KAZ","Europe and Central Asia"
312,"Kazakhstan",1995,"MF",15,999,3.30,19.08,10.44,65.08,55.80,12.54,7.30,9.34,3.70,5.25,0.40,11167,"KAZ","Europe and Central Asia"
312,"Kazakhstan",2000,"MF",15,999,1.25,7.46,4.24,76.94,67.46,14.35,8.42,10.54,3.89,6.20,0.46,10898,"KAZ","Europe and Central Asia"
312,"Kazakhstan",2005,"MF",15,999,0.01,0.68,0.40,76.01,71.80,23.30,13.48,11.60,3.99,6.87,0.74,11393,"KAZ","Europe and Central Asia"
312,"Kazakhstan",2010,"MF",15,999,0.05,3.62,2.09,72.91,66.25,23.43,14.03,11.33,3.97,6.61,0.75,11633,"KAZ","Europe and Central Asia"
313,"Kyrgyzstan",1950,"MF",15,999,28.58,48.12,27.83,18.81,9.71,4.50,2.56,4.04,2.45,1.45,0.14,1236,"KGZ","Europe and Central Asia"
313,"Kyrgyzstan",1955,"MF",15,999,25.13,48.05,28.23,21.92,11.28,4.90,2.76,4.42,2.60,1.66,0.15,1340,"KGZ","Europe and Central Asia"
